word,score
spacecraft,0.00041355245026789293
dental,0.0004133676608287465
saudi,0.00041336289794936554
protests,0.00041317873098405946
sales,0.00041249710542356306
enjoying,0.00041182933631082804
evacuated,0.0004117561476710243
rising,0.00041137049637642167
shark,0.00041084971861715463
content,0.0004099360212505975
rose,0.0004099325828986448
size,0.00040954209123212216
independence,0.0004094279778170986
passion,0.00040915777659800097
estimates,0.00040909755435324167
transparency,0.0004086783436955759
manage,0.00040861881890924773
comet,0.0004084619162251467
human,0.00040791171358042365
central,0.00040630138055383755
end,0.0004062131347955804
prefer,0.0004061936520051505
natural,0.0004058142728770403
patients,0.0004052343597458388
instructed,0.00040444078991293226
challenge,0.0004041144599214652
stored,0.000403304954213637
difficulties,0.0004032871336465948
advised,0.00040319883495533367
unexpectedly,0.00040239489430611347
methods,0.0004022358943738563
ruling,0.0004018158129572945
usa,0.0004015488720219952
causing,0.0004012140606930143
younger,0.000400735708364187
dressed,0.00039997650875501904
attacks,0.0003994526987147573
strategy,0.00039887306008791663
resident,0.00039885655578528114
celebrated,0.0003984676782700506
liver,0.00039776727810732286
contains,0.0003973379894794194
chicago,0.0003969472984283089
university,0.0003963104668373292
winds,0.0003961608611307406
heat,0.0003957716624335597
panel,0.0003955634533587384
marked,0.00039458921382549896
assaulted,0.00039372259230456574
communities,0.0003935433269966221
cuba,0.00039266594346231456
29,0.0003923913312271941
tragedy,0.00039221749376453305
expenses,0.00039185561631436086
condemned,0.00039162420780094483
laws,0.0003915880962221518
requests,0.0003914787096952893
influential,0.00039134183818868975
cover,0.00038968084715102077
equipped,0.00038957386363914684
generate,0.00038948093648403853
appears,0.0003894346122788611
significantly,0.00038870625098614935
battle,0.0003877198714225636
finals,0.0003873520421830027
unlikely,0.00038722610346107034
pounds,0.00038717964739365114
photography,0.0003870719051303162
advertising,0.0003866688494017271
broadcast,0.0003864208102618266
average,0.00038607545352121087
strongly,0.00038575794374135506
deliver,0.00038486726976477443
rivals,0.0003846070034277385
war,0.0003832251763297187
attended,0.00038249935615008426
opponents,0.0003822845178650644
wealthy,0.00038201308274350465
suspicious,0.00038161925408564064
soviet,0.0003811392607069475
san,0.00038060984224664056
ceremony,0.00037993338110476975
native,0.0003799021474572671
acquire,0.0003798318248133223
travelers,0.00037908331153727493
opinions,0.00037899475245411205
hernandez,0.00037898869516948786
triumphed,0.000376328481322931
region,0.00037632733067412554
form,0.0003762095135378346
frustrated,0.0003757363909225482
crisis,0.0003754291365729533
questioning,0.0003747532995924565
assisted,0.00037404762928796437
materials,0.00037369961664840884
ban,0.0003731928696574481
activist,0.0003731787249023362
reduce,0.0003726937894875257
complete,0.000372676511245325
topic,0.0003726718282180334
photographer,0.000372508310701299
dancing,0.0003721871636679536
illegally,0.00037106210667293705
declared,0.0003709183292059259
allow,0.0003706528914546953
conversation,0.00037053285667552275
situations,0.00036969928128121005
signed,0.00036953404002821114
communicate,0.0003692684179526436
activity,0.00036900495335539043
strain,0.000368473529149686
anniversary,0.0003672090682821886
transferred,0.000366589555985792
action,0.0003657716743064644
planned,0.00036534429221750896
accumulated,0.0003653012685593801
industrial,0.0003652848867584155
internal,0.00036500477727943964
netted,0.000364918094845283
israeli,0.00036436445630702325
celebrity,0.0003641088334269587
limit,0.00036394119550871057
diagnosed,0.00036391999717478977
exposed,0.0003636957820414077
showcased,0.00036348487671846575
proper,0.0003633944706845431
amounts,0.00036195778606640223
performed,0.0003617701412510571
tomorrow,0.00036126487802153143
article,0.00036119476257528353
adds,0.00036030023878749084
trade,0.0003597829740453666
targeted,0.0003597300157255862
alabama,0.00035925970528924103
appearances,0.00035907635410677624
audience,0.0003587042047261674
admitted,0.0003585897251297881
planet,0.00035842156677070593
bomb,0.00035838205888225776
brown,0.00035756063766169107
honor,0.00035648934214276907
clinton,0.00035546793436423067
inspiration,0.000355432489350583
hundreds,0.00035470542730972425
counts,0.0003545727687084794
afghan,0.0003542788048452158
independent,0.0003541095295674343
amnesty,0.0003537197450137542
unfortunate,0.0003533372055607416
advocating,0.00035305075996632375
degrees,0.0003526895352205779
charity,0.00035254588689914083
professor,0.0003518476135043878
higher,0.0003514019184602393
infected,0.0003501872267555503
events,0.00034997703450344113
jurors,0.0003492723913955326
starting,0.0003492042529351499
visitors,0.00034905523918950514
scandal,0.00034893094567314906
effective,0.0003473969874966766
organizers,0.0003472797292512242
option,0.0003469899174122628
endorsement,0.0003467144423896563
focuses,0.00034643229367686704
firefighters,0.00034635599335716726
isn,0.0003461768034482161
possibility,0.0003461259683315834
establish,0.0003455128283163791
vehicles,0.0003454290603382553
resulted,0.0003448077635309565
francisco,0.00034475124859397664
earning,0.00034459780737496737
criticize,0.00034438192901669636
prevent,0.00034374050229036364
stewart,0.0003429992595907218
gary,0.0003426572591083199
corporation,0.00034207230706863285
44,0.0003416754248816834
visited,0.0003416345852955395
homeland,0.0003412872378948999
